19565082510	18840172592	20191016190611	1475
18101213362	14171709460	20190103041647	1023
15305526350	14410679238	20190221093643	0115
19313925217	19565082510	20190302135403	0907
14410679238	17405139883	20190317074542	2829
19602240179	14930423697	20190521190751	1740
19313925217	19565082510	20190813034208	1410
17885275338	19342117869	20190705194559	2778
18101213362	16574556259	20190327135432	2818
14930423697	15305526350	20190125150653	2957
19154926260	19602240179	20190108080653	1079
19154926260	17885275338	20190213055718	2346
19342117869	13319935953	20191116031141	1760
19683537146	16160892861	20190903130245	0820
19342117869	13319935953	20190523133923	0180
19683537146	18840172592	20190328010330	0770
15781588029	15647679901	20190712071005	2046
15244749863	19342117869	20190330145125	0674
15280214634	19154926260	20191004191634	1494
15280214634	19342117869	20190825055447	2729
16574556259	13319935953	20190808085125	1329
19313925217	15884588694	20190324194247	2280
18101213362	19683537146	20190927202531	0407
19683537146	15647679901	20190109113123	1281
13319935953	15884588694	20190323033939	2796
15280214634	14397114174	20191105085508	2402
18101213362	15244749863	20190319034030	2788
15305526350	14397114174	20190916040640	0050
15884588694	15280214634	20191002034936	1552
14397114174	14930423697	20190204220550	0447
15781588029	18840172592	20190905032143	2936
19313925217	16569963779	20191025085116	1481
19602240179	19154926260	20190710184319	0734
15244749863	19565082510	20190211194327	0522
19565082510	19154926260	20190814045010	1084
15647679901	17336673697	20190727082153	2572
17336673697	15781588029	20190317104713	0524
14171709460	15884588694	20190717212819	1206
18101213362	16569963779	20190823032657	1167
16574556259	15781588029	20191126141209	2925
14171709460	19342117869	20190614022852	2231
19342117869	15647679901	20190124015613	0058
19342117869	14410679238	20190714004300	1705
15244749863	19565082510	20190705134239	1571
19342117869	15305526350	20190105044333	1546
15305526350	19154926260	20190419071125	2557
16160892861	15305526350	20190428110846	1132
15647679901	19154926260	20190820001220	1834
17405139883	14171709460	20190610041540	1934
16569963779	15305526350	20191010151214	0879
15244749863	15305526350	20190604170153	0348
16574556259	14171709460	20190308220156	0988
17405139883	19154926260	20190604140140	0339
15647679901	19154926260	20191031163456	1408
15647679901	18101213362	20190601120330	0884
18840172592	14410679238	20191114191550	2906
19565082510	14930423697	20190523210625	1162
19683537146	15244749863	20191109150759	2958
19313925217	13319935953	20190711015308	2912
19602240179	19565082510	20190601194707	2664
17405139883	15781588029	20190715165550	2655
19565082510	19154926260	20190624204133	1209
16160892861	15244749863	20190111165406	1677
16160892861	14171709460	20190213151621	2338
15244749863	19313925217	20190620122439	2513
17885275338	17405139883	20191227211322	1957
18840172592	13319935953	20191009231107	0410
16574556259	19154926260	20190602200242	0017
19683537146	13319935953	20191117101835	0183
17336673697	14410679238	20190614013452	0592
16160892861	14930423697	20190916041336	1752
16569963779	19313925217	20190530160207	2582
18840172592	19154926260	20190226163608	0830
14930423697	17336673697	20191001102748	1128
14410679238	15781588029	20191223121739	0277
14171709460	14930423697	20190912170523	1485
15647679901	14410679238	20190826094606	2763
19313925217	15244749863	20190130165418	1068
19313925217	16569963779	20190417222219	2431
15781588029	15647679901	20190506173429	1737
19683537146	14397114174	20190529235230	1842
16569963779	19565082510	20190303191943	2305
15305526350	16574556259	20190704112405	1959
15280214634	16574556259	20190222194436	0889
19154926260	15244749863	20190708095933	1775
13319935953	15884588694	20191116053001	1219
19683537146	19565082510	20190211070706	0950
14397114174	14410679238	20191204053341	0959
15884588694	17336673697	20191115085456	0364
16574556259	19313925217	20190915065234	1757
15305526350	16574556259	20190219160436	2058
19342117869	17336673697	20190125234137	1940
14410679238	18840172592	20190204122040	1255
18101213362	15244749863	20190218054048	1143
14930423697	16160892861	20190314053032	1141
19154926260	18840172592	20190114130431	0350
18840172592	19565082510	20190703053616	2916
15280214634	19565082510	20190725214035	1821
14410679238	18840172592	20191122222829	0931
19565082510	15647679901	20190305050018	2907
15781588029	19154926260	20190730163956	1640
15884588694	16160892861	20190410235817	2670
17885275338	19154926260	20190706141822	1622
14930423697	15884588694	20190927235525	0029
17336673697	19602240179	20190203153931	1996
19683537146	17405139883	20190802211706	1660
14397114174	15781588029	20191223063940	0491
15244749863	14930423697	20190925230238	1878
19602240179	14171709460	20190215001458	2609
19602240179	19342117869	20190220220030	1599
15647679901	19313925217	20190601153311	1989
17405139883	15244749863	20190914164354	2361
19342117869	18840172592	20190707051057	2108
18101213362	19342117869	20190209185901	0757
15647679901	18101213362	20190217013137	1198
15244749863	16569963779	20190623230221	1487
17405139883	17885275338	20191211085750	0167
17336673697	13319935953	20191105151748	2110
15884588694	16569963779	20191104054232	1499
15647679901	14930423697	20190618190128	1513
18840172592	15781588029	20190907090601	0170
17336673697	19602240179	20190710143015	1334
16569963779	18840172592	20190116104543	1633
18840172592	15884588694	20191129142928	2410
15647679901	19313925217	20190327112858	1684
19683537146	15280214634	20190106193435	2540
15305526350	15781588029	20191121124941	1378
15280214634	15781588029	20190504223107	1410
14171709460	16569963779	20190727092551	1638
19154926260	16160892861	20190610112713	0800
15647679901	18101213362	20190823092119	2614
14171709460	16569963779	20190217113903	0896
14930423697	15781588029	20190516133603	2374
14930423697	19313925217	20190613182926	0431
19602240179	16574556259	20191029061451	0825
19565082510	17405139883	20190306005042	1569
18840172592	17336673697	20190926032259	0216
15781588029	15647679901	20190909220942	2382
19342117869	17405139883	20190511220526	0046
19565082510	15280214634	20190426161720	1644
15781588029	16160892861	20190109233554	1541
15781588029	17885275338	20190716121727	2864
18840172592	14410679238	20190917171527	2138
19342117869	15280214634	20190331125503	1813
17336673697	15647679901	20190402111359	2585
19565082510	19342117869	20190725144005	0518
15280214634	15244749863	20190922133019	0077
15280214634	14410679238	20190623165817	2501
19342117869	19683537146	20190206173728	1178
16569963779	18840172592	20190107211717	1793
14171709460	15244749863	20190215031309	1325
13319935953	14410679238	20191227211008	1935
15305526350	17336673697	20191218195718	0115
14171709460	17885275338	20190102023414	0367
14410679238	17885275338	20191126004704	0695
19602240179	19313925217	20190218090337	1862
15280214634	18101213362	20190905120407	1137
19565082510	15305526350	20191104194624	1946
19683537146	15781588029	20190911013555	0281
17405139883	19565082510	20190607195227	0980
15647679901	15305526350	20190612083437	1888
14410679238	19683537146	20190910042650	2078
14410679238	15781588029	20191223150323	0303
14930423697	13319935953	20190104213940	0662
14930423697	19154926260	20190505195318	1445
14171709460	15244749863	20190408220730	0488
14410679238	19683537146	20190610222328	2327
14171709460	16160892861	20190608184629	0170
19313925217	19342117869	20190216151322	1850
18101213362	19342117869	20190318133441	0952
15280214634	14397114174	20190220223323	1886
15884588694	15244749863	20191209234357	0199
16574556259	15884588694	20190731095148	2989
14930423697	15884588694	20190616204919	0400
19154926260	14171709460	20190214212341	0082
15884588694	17405139883	20190218091343	2805
19154926260	15884588694	20190609194903	2044
16160892861	15781588029	20190924044050	1054
15647679901	19683537146	20190125190759	0805
15647679901	14171709460	20190630193441	0175
14397114174	15305526350	20190222174433	0256
14171709460	19602240179	20190304100456	0917
14930423697	17885275338	20190125144848	0667
17885275338	19683537146	20190319220557	1563
15280214634	19342117869	20191208222516	1574
14410679238	19313925217	20191127102244	1119
18101213362	17336673697	20190221133337	2749
14930423697	19342117869	20190217015629	1817
19313925217	19565082510	20190723121512	1952
19683537146	19342117869	20190512225036	1790
16160892861	19154926260	20190321173851	2978
14171709460	17336673697	20191126083631	1535
15884588694	16574556259	20191010070921	2405
19313925217	16160892861	20191207180732	2187
15244749863	17336673697	20190425050741	2477
16160892861	19313925217	20191015125501	2055
15280214634	15647679901	20190221125641	2655
17336673697	19602240179	20190925184816	1513
19602240179	15305526350	20190513222058	0475
19342117869	15647679901	20191013012158	2514
14397114174	16160892861	20191222154216	1052
17405139883	19313925217	20191213201750	2128
17336673697	16160892861	20190930185838	2113
19154926260	16574556259	20190413165414	1140
15280214634	15647679901	20190406024940	1460
15280214634	14930423697	20190805191510	0480
16160892861	19313925217	20191009001225	1364
19154926260	14410679238	20191029104749	1373
16160892861	19602240179	20190512082019	0423
15884588694	16574556259	20190322041030	1343
15884588694	15305526350	20190727043858	2876
14171709460	19342117869	20191124154854	2462
19602240179	15305526350	20190904004717	0611
14397114174	16569963779	20190721022259	1263
13319935953	19565082510	20190909095533	2983
14397114174	17405139883	20190417061113	1777
16569963779	17336673697	20190213122713	0897
19342117869	17405139883	20191020103223	1255
17405139883	19154926260	20190424091912	2930
16569963779	13319935953	20190109024539	0777
19342117869	19313925217	20190226164400	2547
19565082510	15280214634	20191119145034	1005
16569963779	17405139883	20190622235250	1641
19154926260	15305526350	20190426003348	0027
14930423697	19565082510	20190502083430	0767
16160892861	15244749863	20190821113530	1613
14171709460	15647679901	20191209111059	1103
16574556259	19683537146	20191007042550	1754
18840172592	19683537146	20191019022656	1610
15884588694	15280214634	20190825011232	1694
19565082510	16574556259	20190407003003	1453
15280214634	13319935953	20190520003744	0891
19683537146	16574556259	20191221174815	1493
15884588694	18840172592	20190402125456	2648
15781588029	19683537146	20190703042723	1120
16569963779	14171709460	20191106122306	0753
15305526350	17885275338	20190829130746	1000
16574556259	19565082510	20191028110718	2669
18101213362	14410679238	20190617171542	0100
15280214634	16569963779	20190103205808	1705
16574556259	19602240179	20190303204029	1520
13319935953	19602240179	20190702221254	2838
15305526350	15244749863	20191022212835	0110
19683537146	19154926260	20190405172903	1708
15781588029	19154926260	20190830083309	1387
15884588694	16160892861	20190206094743	0753
17885275338	14397114174	20190625204504	0309
16569963779	15244749863	20190422074504	1164
19683537146	19313925217	20191014152324	0056
17336673697	15305526350	20190129133130	1652
14930423697	18101213362	20190906232103	2309
15647679901	18840172592	20190605073945	0896
15280214634	14171709460	20191125005158	1947
19342117869	16569963779	20190127113708	0565
19602240179	15244749863	20190704041632	0933
19565082510	17885275338	20190407030807	1101
13319935953	15280214634	20190725012408	2762
19602240179	15647679901	20190908213800	0549
17885275338	14171709460	20190906043819	1398
18840172592	15244749863	20191127111633	0076
16569963779	15884588694	20191009135730	0365
14397114174	14410679238	20191215143410	0618
17885275338	16574556259	20190301132846	2257
18101213362	15781588029	20191201233640	1901
19154926260	14397114174	20190526161842	2561
14397114174	13319935953	20190210032505	0811
15244749863	19154926260	20190505153131	0233
19342117869	18840172592	20191112101418	0488
15781588029	19313925217	20190807212234	0004
13319935953	15305526350	20190207110935	2007
15280214634	19683537146	20190612102641	0671
18840172592	17336673697	20191003192909	0987
14397114174	15781588029	20190716000301	0110
19313925217	15305526350	20190801204941	0622
15647679901	19565082510	20190504025743	0661
17405139883	17336673697	20191029090950	0996
15647679901	16569963779	20190819114549	2778
16569963779	15280214634	20191202213748	2350
15781588029	14397114174	20190329164415	0537
18101213362	13319935953	20190102004416	0317
19602240179	19683537146	20190905101858	2286
14930423697	17405139883	20190311101316	1326
19602240179	16569963779	20190208021420	1567
13319935953	15884588694	20190618004408	2381
14397114174	19154926260	20190809004719	1308
14171709460	16574556259	20191221050641	2898
15781588029	15305526350	20190411015225	2602
16160892861	19683537146	20190831122716	1851
19683537146	16569963779	20190503231400	1085
16160892861	16574556259	20190315164655	0433
17885275338	18840172592	20191026162734	1520
16569963779	15647679901	20190531053106	2647
19565082510	16569963779	20190406063132	1244
16160892861	14410679238	20190507142835	0026
15280214634	15884588694	20190524214012	1361
19154926260	16574556259	20190614090436	0161
16160892861	17885275338	20191214231202	2777
16160892861	19602240179	20190725024356	1944
16574556259	19602240179	20191020072309	0774
15305526350	15647679901	20190601102616	0125
15884588694	13319935953	20190706111545	2891
18840172592	14397114174	20190819063536	2408
19342117869	14397114174	20190608125703	2228
18840172592	15244749863	20191218183947	1565
17405139883	16569963779	20190720115358	2854
19342117869	16569963779	20191216000340	2941
15244749863	18101213362	20190916190724	0408
19313925217	14930423697	20190319200820	1311
16569963779	19683537146	20190204104213	1713
15781588029	15884588694	20191230214224	2282
19313925217	17885275338	20190217010440	0396
13319935953	15781588029	20191013102358	0727
13319935953	14410679238	20191221042600	0024
19683537146	16569963779	20190227162907	0608
15305526350	15884588694	20190208060645	1938
18840172592	19342117869	20190109092645	1557
15244749863	14930423697	20191218173203	2601
16569963779	19154926260	20190414113937	1986
16160892861	19565082510	20191019184618	2677
19565082510	14171709460	20190423123359	0743
14410679238	19342117869	20191229143335	0367
19313925217	15647679901	20190804212148	0186
19313925217	15305526350	20190402225400	0762
15884588694	16574556259	20190722030839	2064
15781588029	15244749863	20191004121902	2401
17336673697	16574556259	20190204184055	1466
15244749863	17336673697	20191015004151	0731
15280214634	14397114174	20190711021111	1163
18101213362	16574556259	20191102125934	1708
15244749863	17336673697	20190421081659	1558
15280214634	13319935953	20190328230909	2784
19313925217	18101213362	20191102111754	1506
13319935953	16160892861	20190116084121	2872
19154926260	17336673697	20190403202704	0793
15305526350	18101213362	20191106201639	2019
17336673697	19342117869	20190107053409	0576
14171709460	14930423697	20191110164413	1830
16574556259	19342117869	20191012170206	1076
19565082510	17885275338	20191009092313	2064
19313925217	16574556259	20190514101944	2849
15305526350	14410679238	20190323214935	0956
19154926260	14410679238	20190302110942	2469
16574556259	19683537146	20190102171210	1992
19565082510	13319935953	20191204145829	1523
16574556259	19342117869	20190624172535	2199
19342117869	17885275338	20190428034156	2282
18101213362	16160892861	20190330085257	2991
14930423697	15781588029	20190420220353	1443
16574556259	16569963779	20190420230856	1590
15280214634	19313925217	20191130061831	2610
18101213362	15781588029	20190714180655	2677
15781588029	15305526350	20190828043632	0153
14410679238	16160892861	20190808143805	2500
19342117869	15244749863	20191116053323	1591
15884588694	19602240179	20191130051442	0195
18101213362	19602240179	20191001125923	1451
15280214634	14410679238	20191107181344	2942
16574556259	19602240179	20190226005423	0377
15305526350	14171709460	20190212105517	1794
13319935953	19342117869	20190712231037	2655
17336673697	15280214634	20190204180739	2563
19602240179	17405139883	20190725213252	0709
15244749863	16574556259	20190425090537	0399
15647679901	14171709460	20190512135417	1104
14171709460	17405139883	20191207065241	1916
14410679238	17885275338	20190215125201	2139
15647679901	18840172592	20190502071256	0613
14171709460	16160892861	20190918101227	1463
17405139883	17885275338	20190201090122	0527
13319935953	19342117869	20190428185953	2384
17336673697	19154926260	20190317011957	1388
16574556259	16569963779	20191004021310	2378
19565082510	15305526350	20191016222230	0707
19602240179	19313925217	20190502131500	1240
17885275338	18101213362	20191227171624	0278
19565082510	18840172592	20190131212206	0526
17885275338	16574556259	20190214234952	0442
18840172592	17885275338	20190504031927	2728
13319935953	16574556259	20190916162907	2914
16569963779	14410679238	20190717070554	1129
14397114174	15884588694	20190721204835	0747
15244749863	15305526350	20190927070628	2818
18840172592	15647679901	20190101040522	2121
17405139883	16569963779	20191119175938	2269
15280214634	17336673697	20190629032031	1586
19154926260	15244749863	20190329212638	0082
14930423697	18101213362	20190607153315	2913
19342117869	17405139883	20191122154019	2473
14930423697	19313925217	20190415213016	1290
15781588029	16574556259	20190702063827	2915
14397114174	19683537146	20191021085535	0815
19565082510	15244749863	20190425140229	0121
17885275338	14410679238	20190315141941	2071
15305526350	14930423697	20190330233638	2876
18101213362	19342117869	20190918195228	1739
19683537146	16569963779	20190101083232	1786
19313925217	14410679238	20190216172925	2360
16569963779	17336673697	20190810042309	0957
16160892861	19154926260	20190705225035	2225
16569963779	15244749863	20190609114138	0671
15280214634	14930423697	20190618180148	1315
17405139883	19313925217	20190825182258	2465
15244749863	17405139883	20190427232602	2713
13319935953	14397114174	20191105024730	1903
16569963779	19565082510	20190505205954	2948
19313925217	15781588029	20191212120904	1948
16574556259	19154926260	20190415004017	2811
17405139883	15280214634	20190108024952	2237
18101213362	14171709460	20190822212358	1138
16574556259	17405139883	20190609012721	1325
16160892861	19313925217	20190308230732	1747
15244749863	15305526350	20190123104306	0593
19602240179	16574556259	20190708145630	0508
19313925217	15280214634	20190824212520	2147
15280214634	19683537146	20190905115444	0488
15280214634	17885275338	20190311073513	2858
14397114174	19313925217	20190109130342	1712
13319935953	18840172592	20191112090413	1421
15280214634	19154926260	20190120082406	2445
16160892861	14930423697	20191206203103	0363
19154926260	18101213362	20190409192109	2986
14171709460	19154926260	20190924105714	0748
14397114174	19342117869	20191110010055	0764
14410679238	13319935953	20190117071228	0022
15647679901	14410679238	20191124035805	1412
14397114174	19154926260	20190412044304	1105
17885275338	14410679238	20190219214757	2662
15884588694	14397114174	20190913150736	2508
14930423697	17405139883	20190225074438	1831
16569963779	14171709460	20190607131603	0886
16574556259	15280214634	20191230033057	2193
19565082510	15781588029	20190731182612	2289
14410679238	15244749863	20190926184244	0189
15280214634	19565082510	20190723095132	2044
19565082510	19313925217	20190201234809	0365
15244749863	15884588694	20191011032703	2712
19565082510	16160892861	20190818142205	2694
15647679901	15781588029	20190918174623	2887
15305526350	14171709460	20190404142937	0006
17885275338	13319935953	20190731103820	1195
17405139883	15884588694	20190719092809	0115
16569963779	14410679238	20191201072245	1741
19565082510	14397114174	20191207213104	0030
18101213362	19602240179	20190711201128	1969
19683537146	14410679238	20190506112005	2862
19565082510	19313925217	20191026221401	0502
15305526350	14930423697	20190218074934	0179
19565082510	17885275338	20190501205307	0289
19602240179	19154926260	20190815063213	2441
15244749863	18840172592	20191219162941	2978
18840172592	19313925217	20191019143716	1809
19683537146	15781588029	20190913082936	2693
14410679238	14171709460	20190109043344	2837
19602240179	15647679901	20191127221743	0571
19683537146	15280214634	20190127104205	2888
19683537146	13319935953	20190425121309	0942
19602240179	16574556259	20190410092625	1612
16569963779	14930423697	20190407234951	2824
19313925217	19342117869	20190705140311	1739
15647679901	17885275338	20190920093756	2024
15280214634	14171709460	20190920113147	0539
19565082510	16569963779	20190210224733	0875
19154926260	19313925217	20190826235139	1667
14930423697	19683537146	20190321101905	0318
16574556259	16160892861	20190427163414	0544
15305526350	19683537146	20191009132317	1068
19342117869	17405139883	20190608105542	0643
17885275338	15280214634	20190505095723	0842
14397114174	16569963779	20190417214747	1552
13319935953	17885275338	20190729163328	1551
18840172592	19313925217	20190928160234	0492
17405139883	17336673697	20191210034619	1740
18101213362	17405139883	20190506211946	1278
15647679901	19683537146	20191125080719	2531
16160892861	13319935953	20190303190743	0661
15280214634	13319935953	20190615011827	0783
17885275338	15647679901	20190413231537	0724
15305526350	19313925217	20190406022648	1529
15647679901	19154926260	20190527110526	0472
18840172592	17405139883	20190606111157	2267
15244749863	17885275338	20190113004438	0715
19154926260	15280214634	20190217175046	1298
15647679901	14410679238	20191120090242	1358
14410679238	19342117869	20191230010805	2829
19602240179	13319935953	20190802150723	2677
13319935953	15647679901	20190826001801	2334
19342117869	15305526350	20190623041200	1783
15781588029	18101213362	20190703042452	2659
19602240179	19565082510	20190211003120	2437
15647679901	19683537146	20190509101058	0355
14410679238	17336673697	20190621115641	2739
14930423697	18101213362	20190412003123	1286
17885275338	14171709460	20190811063147	2819
15280214634	19342117869	20190805023355	2640
16569963779	17405139883	20190207014605	1053
15647679901	17336673697	20190111065218	1335
14930423697	15781588029	20190908183116	0279
15884588694	15305526350	20190518031648	0590
14171709460	14930423697	20191013082524	0705
17885275338	16569963779	20190306062110	2122
19683537146	19565082510	20191017055111	0283
16569963779	18101213362	20191201001711	2743
15244749863	15280214634	20190818051911	2432
19565082510	14410679238	20190202203548	0160
13319935953	15781588029	20191229183518	0560
19602240179	14930423697	20190502010040	1643
19565082510	16569963779	20190823122508	2365
15781588029	13319935953	20191226134843	0061
18840172592	15647679901	20190902113524	0565
15884588694	15280214634	20190801111133	2660
14397114174	16569963779	20190818055825	2210
14171709460	17405139883	20190105164951	0190
14171709460	15244749863	20191115044520	0460
19565082510	15884588694	20191113012240	0352
17336673697	16574556259	20190523001458	0878
15647679901	15280214634	20191127152836	0785
19154926260	15305526350	20191117215024	2327
16569963779	19313925217	20190625193544	1790
15280214634	19683537146	20190107135515	2452
15647679901	19342117869	20190522153621	2516
14930423697	16160892861	20190623194442	0225
19342117869	14930423697	20190507024958	2550
14397114174	14171709460	20190206120853	1044
19154926260	17336673697	20190612151055	0246
18840172592	16160892861	20191012132003	2754
18101213362	14397114174	20190227074913	2204
15305526350	16160892861	20190625092255	2303
17405139883	15305526350	20190620212747	0633
18101213362	15305526350	20190110094543	0604
14410679238	16160892861	20190704111445	1019
19683537146	18101213362	20191102154544	2854
14410679238	13319935953	20190321205351	2229
18101213362	19154926260	20190802145859	2944
14410679238	14930423697	20190117005254	2395
17405139883	14410679238	20190903193100	1170
19565082510	19602240179	20190725203232	0869
19154926260	18101213362	20190813073227	2191
15647679901	19154926260	20190326081334	0594
19313925217	18840172592	20190703150511	0326
15884588694	16574556259	20191128204957	1141
16569963779	14930423697	20190306225441	1681
19342117869	18840172592	20190113040802	0930
18101213362	15884588694	20191212034442	0049
14397114174	15884588694	20190428101518	2866
15305526350	15884588694	20190518113640	2642
15244749863	17336673697	20190602153119	1476
19565082510	19154926260	20190227061738	2324
19602240179	17405139883	20190525005856	1474
18101213362	19602240179	20190103135704	0008
15884588694	17405139883	20190605073609	1209
14410679238	14397114174	20190714035739	0169
15305526350	13319935953	20190104144540	1402
15244749863	19602240179	20190716014530	2757
15280214634	16160892861	20190206121310	1340
19313925217	15647679901	20191123115641	0435
17885275338	17405139883	20190416202025	2743
13319935953	19683537146	20190927083328	0718
14930423697	15781588029	20190804204330	1091
14410679238	14171709460	20190614140543	1126
17405139883	15884588694	20190312212813	1689
17336673697	18840172592	20190219083824	0385
15781588029	15305526350	20190414192712	1100
19154926260	17336673697	20190819230133	0509
14397114174	17885275338	20190531055933	0186
13319935953	15280214634	20190723200721	2877
15884588694	19313925217	20191128111255	2362
15647679901	14930423697	20190730133029	2012
16569963779	17336673697	20190606194702	1775
15647679901	15305526350	20190615173204	0103
14930423697	14397114174	20190312012114	0300
19565082510	19342117869	20190526201825	0197
18840172592	19154926260	20191201161842	0904
15647679901	14171709460	20190421213846	1927
16160892861	19154926260	20191014114616	0863
